0x46b8dc6e59b6af6cf91cfa2c9f6d16a2a5067773d49f7c13367dbfebde35ba39,Transfer 4500 0xdac11ec7 To 0x1869a879,Transfer 450 0xdac11ec7 To 0x1869a879
0x29d156ab8f079b310e52959a889e18f1c39590ca68fc44f13c31e8df476a388a,Mint 1 of 0x00000803,Mint 1 of 0x00000803
0xbd043b9c6a641b8e6408bc835c11810e7f25cd8aab48a0dd862c0348ba4a7e2b,Mint 1 of 0x427bb376,Mint 1 of 0x427bb376
0xb7a4e82392f5962679ed29de12f0ae10fd48313e85303dd0ce9bf23ae1d660aa,Approved 0xd807db86 For Trade On 0xc92e0110,Approved 0xd807db86 For Trade On 0xc92e0110
0x22e53ad28e19198cd79ea05d004233bdf9783f5e136c52e434d059cf1cb3d281,Swap 005 Ether For 7327294172114812 0x1ff3e973 On Uniswap V2,Swap 005 Ether For 7327294172114812 0x1ff3e973 On Uniswap V2
0xa7c939d2a9d827412046f5e94d1ad2e62cf67254529c8f77f5876cf07d874820,Swap 1596497040868828928 Ether For 226759407822871764794 0x17766671 On Uniswap V3,Swap 0226759407822871764794 Ether For 1596497040868828928 0xc02a6cc2 On Uniswap V3
0x6ab4b8dd73933994b791808665065b0488f534c349440217a77b8262c61506b3,Mint 1 of 0x00000803,Mint 1 of 0x00000803
0x7199883f95935dec748a76c017be02fa31d5109116b7cc5d4316a8e484b08ca4,Transfer 105602365858924 0x8de20d9a To 0x927a503c,Transfer 105602365858924 0x8de20d9a To 0x927a503c
0x5553d8595b2f239a4e2cb4a8d3fd1e7be3df379853ce409c8dae66cd37c2b2a6,Approved 0x0e12c30e For Trade On 0x7a25488d,Approved 0x0e12c30e For Trade On 0x7a25488d
0xa02a2235f3b36b23735914a767a9f365d77377d2a4ea04efcdcf8112f72fbc13,Approved 0xc02a6cc2 For Trade On 0x00008ba3,Approved 0xc02a6cc2 For Trade On 0x00008ba3
0x5ea8b2dab513ba735b0df93394b3057fc2039c614e51a8870fd92cefce20443e,Approved 0x04bb878b For Trade On 0x7a25488d,Approved 0x04bb878b For Trade On 0x7a25488d
0x533a5735adc126cc75398b243786ee14c2b8db4bb3a60bed45f3dce5b95f649c,Mint 1 of 0x00000803,Mint 1 of 0x00000803
0x105554872960c5ddd03a1136da4d1f6263357aec21d85b14b0be468792e6c8d1,Transfer 669402483 0xdac11ec7 To 0xfaaa6545,Transfer 669402483 0xdac11ec7 To 0xfaaa6545
0xa745a111a8ae18878729b4b7a09de2641d6541dd2010a9a2d6e68405ba59ca5b,Approved 0x5f988ba0 For Trade On 0x881d300c,Approved 0x5f988ba0 For Trade On 0x881d300c
0xbe8469019a11ad5134c43cb49f54e3b6bae394ed21f98db1071e573336852c05,Swap 003 Ether For 24688565197293752 0xb389d312 On Uniswap V3,Swap 03 Ether For 24688565197293752 0xb389d312 On Uniswap V3
0x324424eb21192977518f2477c9e598b82f4978198292d67ae9d632e35554ac72,Approved 0x423f1eea For Trade On 0x00008ba3,Approved 0x423f1eea For Trade On 0x00008ba3
0x9a5ae0df5c7d5eae94debd7aa40136143ebfd5b1c9712be4eeb1a5614aef8146,Swap 00992 Ether For 43808029799234695978093628 0xb47cd6ce On Uniswap V2,Swap 01 Ether For 43808029799234695978093628 0xb47cd6ce On Uniswap V2
0x8ba5662ac5d524e9de43cb68a24f4b865bfd4f6e328fea90f81fbfbf8e16f7c9,Transfer 24000 0xdac11ec7 To 0x1522e428,Transfer 2400 0xdac11ec7 To 0x1522e428
0x184e57825a322b6bba20609b32e04e4aeccfb0c1ea87302b55b25919ee217561,Transfer 8785 0xdac11ec7 To 0x16892000,Transfer 8785 0xdac11ec7 To 0x16892000
0x21a929afbcdc8f80ce424b0f7a40cab154605d75d33fc2f8fb8761daf1b9540a,Mint 1 of 0xffffc164,Mint 1 of 0xffffc164
0x57ba5cca5323bd423eaa82afee05d1c747b7b36aea3671f4195544a87d6f1329,Mint 1 of 0x8d083b62,Mint 1 of 0x8d083b62
0x4e0eb8a447d6193e61f99234c73ffa4a6686a3a9f1fdd8f8fbe01325ec028526,Transfer 369526 0xdac11ec7 To 0xcea4e679,Transfer 369526 0xdac11ec7 To 0xcea4e679
0x20cf97227a31773b26a774073c0d4751fefd97e9983037405f32109a98aeb64d,Mint 1 of 0xffffc164,Mint 1 of 0xffffc164
0x2b2547c9393e5ddf056c76bc7ebd4db52a04d117252f31350048839d7fb8e064,Mint 1 of 0xf37be153,Mint 1 of 0xf37be153
0x2c2817462da6f5b5c811c9c184f68f89cc3404e9797b2f9ce964a77d60105a9c,Swap 44891257097910191841 0xf2ecb988 For 010711206929776309 Ether On Uniswap V2,Swap 044891257097910191841 0xf2ecb988 For 0107112069297763090 Ether On Uniswap V2
0x7e3834cda04a19fb80e5ffd1f7fa7f30b70478d2342afe70b1d8c3c515537e28,Swap 06 Ether For 73426703330519 0x5d39ce5e On Uniswap V2,Swap 006 Ether For 73426703330519 0x5d39ce5e On Uniswap V2
0xec366b0b9a709cdc9e2999687d9b32f99e9b661945eec49d51d24dcc966b5f04,Approved 0xdb030fa2 For Trade On 0x00008ba3,Approved 0xdb030fa2 For Trade On 0x00008ba3
0x81842a0119cb2bf3924a63b3f16474d0ceb1ca1a25a5656c83fc5f6b6bce9096,Mint 1 of 0x57f1ea85\nMint 1 of 0xd4416401,Mint 1 of 0x57f1ea85\nMint 1 of 0xd4416401
0x77574b46c9ac9d4c055356d97ab648dd9ca1c79dd7dda1bb49ecabd80c94f25f,Approved 0xabd8ea7e For Trade On 0x7b4a7efd,Approved 0xabd8ea7e For Trade On 0x7b4a7efd
0xbe13e1ca84a91dabaf18938b12aaa755fb64cb775f8a3f6f52a18d95e23d2d10,Approved 0xde30163f For Trade On 0x0e3ee95f,Approved 0xde30163f For Trade On 0x0e3ee95f
0x972e292a9e6ba7d708c05fdf53c0efb5b05d4fee5013387cbc3ff3b274aebfa3,Mint 1 of 0xefb96de3,Mint 1 of 0xefb96de3
0xce6e149270e7e3675e083efd434a0cbd8a91627a3745af3350358370cd912195,Swap 36108002237435199354980925 0x35e05d96 For 33108 Ether On Uniswap V2,Swap 36108 0x35e05d96 For 033108 Ether On Uniswap V2
0x5e7afb7e491286faaf9bd3a633adf42917f7999fbec647079143a3f0b354c53d,Mint 3 of 0xc2117e7b,Mint 3 of 0xc2117e7b
0xbe4be1c802ca453d6d1c777720460526e3d00a63546bc8b41c3d7d3659342962,Transfer 5000 0x4d054b18 To 0x9647d844,Transfer 50000 0x4d054b18 To 0x9647d844
0x4888c8fd494675561b2162394abc57d16b0c8d8d11468c5e05250a6a96f3cbbb,Transfer 91000 0xdac11ec7 To 0x14776fd5,Transfer 910 0xdac11ec7 To 0x14776fd5
0xf8558fa06a61aa9054a344c83c27b2df4669533b46f4596545768f9fdf37d4a1,Transfer 1 of 0xd774c367,Transfer 1 of 0xd774c367
0x01e5a2fd5bd651f208b4d9bbf3d2a586a562f7952fd83d87b4dd340d35422310,Mint 10 of 0xda35fb42,Mint 10 of 0xda35fb42
0x94ff64338ff3c8a7c2c1f99fc444ff6edd770ca2067d1142aa2df349514a0540,Mint 1 of 0xf0baada8,Mint 1 of 0xf0baad8
0xbf35b5ff1c3c6ee1731ae38e2b0e640de1ca868fc168585649eaedea9522a48a,Transfer 7036 0xdac11ec7 To 0x3d2ed01e,Transfer 7036 0xdac11ec7 To 0x3d2ed01e
0x476db5bdd7539087400da87fe7532ced3888f0c6ce5b07b28120d61571b91fd9,Mint 1 of 0xffffc164,Mint 1 of 0xffffc164
0x10737a0d08fcef7b22a3a5c1f9cbeeb1669cf46cbe91b236ec71203b155e380c,Approved 0x26abb03b For Trade On 0x2c5acaa9,Approved 0x26abb03b For Trade On 0x2c5aca9
0x10c8468c3c28e4640ac586847f38f5e44f362d5026e22110d535e361597de641,Approved 0x1e90fc8b For Trade On 0x00008ba3,Approved 0x1e90fc8b For Trade On 0x00008ba3
0x0dccee44aa6e38e2ff2e3fca1d411bc0778cc6e8c5023b0996a1884ec0bca45d,Swap 78659935515 0xce8400e3 For 0289017147050521993 Ether On Uniswap V2,Swap 78659935515 0xce8400e3 For 289017147050521993 Ether On Uniswap V2
0x437472e9746d53f7431555717fd8a0e7fd95e620745c956acff52e2ba14df217,Approved 0x7bd4686f For Trade On 0x00008ba3,Approved 0x7bd4686f For Trade On 0x00008ba3
0x9f17f1b74463fdc895e6c51b14ed84e92034e910a9c8fd49e66e55ba577fc346,Approved 0x90577a81 For Trade On 0x7a25488d,Approved 0x90577a81 For Trade On 0x7a25488d
0x13c4c330e555ea5dc1fa9c0975916db0b0748648a42bac5ae018756d74144661,Transfer 896 0x3eca32d9 To 0x9c1d3a6a,Transfer 896 0x3eca32d9 To 0x9c1d3a6a
0xb3b4399bf767f94169c9b618d56c9e7e8a4f6915af7ff6bb87e4625e8769c864,Mint 1 of 0xffffc164,Mint 1 of 0xffffc164
0x20a85d8f79302469f1add9eb34570fba1cc6f1d238d51fa11751bbcf38227660,Swap 0014 Ether For 59214153099649898 0xd8526034 On Uniswap V2,Swap 014 Ether For 59214153099649898 0xd8526034 On Uniswap V2
0xb9bc5ad188d542f0ab4be2eaea2cb0e812d88b7ece26bfdb08afa8e32b6ead42,Mint 10 of 0x1890f8bd,Mint 10 of 0x1890f8bd
0x54f0ff9ed21086624b386905855b257f50904df1a5a18b32b8b3c4c8d1a31499,Approved 0xca4b1842 For Trade On 0x7a25488d,Approved 0xca4b1842 For Trade On 0x7a25488d
0x35957f1e2d7b7067f49a78705bc7328ba6e3ff0ec014dae9b54354decf08ff2b,Mint 5 of 0x7c818d7f,Mint 5 of 0x7c818d7f
0xc6f355e349aa428e4888473b520fffa34864f988e568098aadc7d576a4c1ddb6,Mint 1 of 0xffffc164,Mint 1 of 0xffffc164
0xf666fc7f07ee85d3ae87b5c39ff00f6b88b262ba5a969462e10af8e6156c6e13,Swap 005 Ether For 1054707136821770897039909794 0x5b427539 On Uniswap V2,Swap 005 Ether For 1054707136821770897039909794 0x5b427539 On Uniswap V2
0xde90a23497114c113de842127d0809e6b3ba7693267a14edeee5ca4eb44cd52b,Mint 10000 of 0xa3428db5,Mint 2 of 0xa3428db5
0xd9de4f19e09b5bed77a2dc0bb82ec513cd8522dac16039f793af469e195f5a27,Swap 100754131964258376960255 0x300753d3 For 005770840874413158 Ether On Uniswap V3,Swap 100754131964258376960255 0x300753d3 For 05770840874413158 Ether On Uniswap V3
0x23fa77d7e56a2807ee610e8b346ce05200fc64816a1e41fa7ab667ca8868782a,Swap 0016 Ether For 56429375518556653 0xd8526034 On Uniswap V2,Swap 016 Ether For 56429375518556653 0xd8526034 On Uniswap V2
0x13ff81a81b0fbe12911b1e1ddf02c85df9cc995ad8f2762dac9dfbfe4740e775,Transfer 11225 0xa0b8eb48 To 0xbab20333,Transfer 11225 0xa0b8eb48 To 0xbab20333
0xe9d6a68c662d18c26b0d78abbefd4b4f643ed912def7f1b2aacf00a8c826e917,Swap 01 Ether For 159800582511879 0xfd4580d0 On Uniswap V2,Swap 01 Ether For 159800582511879 0xfd4580d0 On Uniswap V2
0x5a2d8bdb111f7b4ef5693a66861b6d3c3dab590fa49e262a932373b1b4bc4f2d,Transfer 1000 0xdac11ec7 To 0x7f5d5620,Transfer 100 0xdac11ec7 To 0x7f5d5620
0xcd424ad81a3a7a28b793a191b43d382f5a944cbb8f5539d911b444cc63ee308a,Transfer 8052840327597 0x39140cad To 0x80918bf9,Transfer 8052840327597 0x39140cad To 0x80918bf9
0x1e5a1100b61d094711c3ab4899194eae096bc4f11c82a377de85a7818133af2e,Swap 1810713266100184 0xa520f773 For 0005724948330637619 Ether On Uniswap V2,Swap 1810713266100184 0xa520f773 For 005724948330637619 Ether On Uniswap V2
0xb97a28cf6807fbd045764d7c5da05d28ac1b3dd421216990728df2cce8542ad6,Swap 099125 Ether For 258676690857176442804030537861 0x7f4c0dbd On Uniswap V3,Swap 99125 0x7f4c0dbd For 0258676690857176442804030537861 Ether On Uniswap V3
0xaf6381f732f7caf65bf809b925761ab9801f2955ce3450cf950a8fc409d6c5b3,Approved 0xd2c8ee31 For Trade On 0x63524e64,Approved 0xd2c8ee31 For Trade On 0x63524e64
0x63e39a343c6b0995dffdb4c6e23833f49e81c506cbf779f8d00833e6dd2d221d,Approved 0xa0b8eb48 For Trade On 0x7594c0d7,Approved 0xa0b8eb48 For Trade On 0x7594c0d7
0x62e331a70c0e00d1f96c0c955193cdb8acd45f2c800ba493404a1569c2dd5b04,Swap 0016 Ether For 60528176611154354 0xd8526034 On Uniswap V2,Swap 016 Ether For 60528176611154354 0xd8526034 On Uniswap V2
0xc724879bf17cb7f98008e7e090064f2bc3bcd72ac74d35e1004fa24716f68e77,Mint 1 of 0x00000803,Mint 1 of 0x00000803
